Id,SalePrice
1746,192565.69952406565
1747,213931.4007738249
1748,219995.92348196096
1749,155578.19886917865
1750,136282.67991388758
1751,235979.5819332702
1752,123600.48323565492
1753,142143.60359615143
1754,196041.1710826782
1755,168315.9481594874
1756,126205.70857784955
1757,119101.13768644177
1758,145284.29396282366
1759,166050.22107852163
1760,166515.502929745
1761,144225.63565764108
1762,176610.07947615956
1763,168767.8186591884
1764,120984.52706818245
1765,161657.25899422774
1766,174467.08796555732
1767,215292.7949945333
1768,145318.6564584854
1769,174381.35823817796
1770,144984.91705429903
1771,131928.7583380998
1772,139167.33006616723
1773,131277.05208822413
1774,141312.26947727258
1775,136110.8843967358
1776,124204.95393194599
1777,113252.23924187664
1778,137048.49930734964
1779,113769.27358985812
1780,175962.0023271065
1781,129078.14459709203
1782,90479.81224162766
1783,141712.64125716648
1784,98614.10747945785
1785,116349.91489212254
1786,127300.8765429212
1787,164476.01740089335
1788,61601.12483830286
1789,93086.75406226979
1790,78528.34817538965
1791,193481.6931047936
1792,155552.80373122758
1793,134989.712798526
1794,142877.06261577486
1795,130670.03529063419
1796,115991.78427569059
1797,112798.43063927256
1798,124359.40095280914
1799,109220.83097138673
1800,130347.65933462603
1801,131698.6975801391
1802,129377.40954272327
1803,146571.73180846023
1804,143130.80282243242
1805,138297.05737536246
1806,116929.09570207378
1807,124836.27983412222
1808,115999.53905408859
1809,124800.83059835489
1810,142755.95684606658
1811,101000.8748208574
1812,99641.40624445846
1813,123571.04391684076
1814,92697.25444253141
1815,59414.99965593693
1816,95587.21678633442
1817,108930.54459620136
1818,141082.28209494316
1819,122586.90200080811
1820,64728.75551883812
1821,104668.59166509903
1822,140279.1558041148
1823,53546.67189222589
1824,136269.50761517673
1825,129291.7383276179
1826,104293.2015109651
1827,109686.75319916522
1828,138822.03072823625
1829,116591.91953804283
1830,140954.5300306616
1831,155477.07939856267
1832,98025.98295204091
1833,139324.47210267698
1834,119533.23525710494
1835,137561.09120418492
1836,124409.70841167346
1837,94473.86619134838
1838,125265.15200815315
1839,89108.4395433181
1840,154923.5189939632
1841,142691.06673137948
1842,86984.45790794853
1843,135454.99408078118
1844,132766.36045229365
1845,136071.7844920865
1846,150921.69897313928
1847,169205.80811279354
1848,59809.3000193762
1849,105858.5814422498
1850,120087.95671205659
1851,150087.55202345995
1852,126819.12006936857
1853,137266.14813486353
1854,171080.9270575721
1855,148818.51526483282
1856,218675.3820729537
1857,144017.40703782288
1858,138577.99859988107
1859,118875.81533554262
1860,155309.98104547223
1861,116907.21831044747
1862,298663.7714031376
1863,291225.8218760204
1864,291280.93535840965
1865,323666.9157810536
1866,332846.00075114856
1867,238018.3271784599
1868,305375.36874813563
1869,207520.19015498666
1870,234833.8692646618
1871,235887.71250032628
1872,170356.11251726164
1873,234679.97544841544
1874,147656.3696703997
1875,205495.66052112915
1876,193935.12549121727
1877,210354.23820889054
1878,205665.8887121966
1879,130559.4173988463
1880,138759.8497977474
1881,246295.13501546002
1882,254395.70464630547
1883,193848.9643088959
1884,206727.1510378174
1885,243495.9943490947
1886,298258.60123935645
1887,203253.75106363185
1888,276438.6871259535
1889,160307.68060188057
1890,127250.81569811885
1891,137583.30525834294
1892,104396.29073371721
1893,132971.66798338364
1894,123087.95599625481
1895,134413.81716730376
1896,120694.58882631136
1897,117400.45556518796
1898,104145.2551396107
1899,146374.2197428046
1900,147314.542200607
1901,169492.79980674508
1902,137500.96437426662
1903,215634.92551369712
1904,139760.09801739227
1905,196221.6177637204
1906,179144.0592940626
1907,193005.38632265484
1908,104877.46523752785
1909,138300.69321072553
1910,121622.40064393569
1911,205461.42898503816
1912,306567.78148476686
1913,142277.4734566738
1914,63101.45763384696
1915,300312.3718689233
1916,64174.47044834454
1917,258058.01501796034
1918,138956.25118502905
1919,166648.43741082912
1920,153719.0126059015
1921,415381.8545008341
1922,321605.1637752256
1923,212954.56359594382
1924,228633.47116923926
1925,207982.98187128367
1926,393947.7919776372
1927,131636.71458409016
1928,154659.97652448236
1929,123440.04781408259
1930,127551.45359185207
1931,144969.40331256762
1932,138215.6852273289
1933,174517.33078695717
1934,182717.5600597426
1935,171738.93742960825
1936,185342.740964284
1937,182783.83931546603
1938,175605.33568362863
1939,250558.3429943996
1940,187417.9265011096
1941,176619.0016981357
1942,187080.8922343594
1943,203471.1842851365
1944,341819.63494777295
1945,376835.18941195135
1946,149863.2937837583
1947,316760.3490608847
1948,177768.764769695
1949,243715.22166554158
1950,181417.67823261674
1951,247522.54115269563
1952,216417.90480456577
1953,164369.3245842051
1954,189434.17729476432
1955,132577.35327208648
1956,297825.0754227027
1957,151701.10960777057
1958,302900.24401189346
1959,144040.04908031988
1960,114438.25749687715
1961,118114.4624691487
1962,96644.06370239763
1963,99027.41836929851
1964,108960.44410984381
1965,148005.83281474773
1966,143350.83242598153
1967,282173.3970668734
1968,407873.0057632888
1969,402443.0132206684
1970,455226.3442054589
1971,451359.5531778943
1972,381886.6151708359
1973,273731.4075876465
1974,306699.10654153745
1975,436297.9446214863
1976,273555.9573740279
1977,360308.6459522034
1978,377475.81420727377
1979,352299.5069177725
1980,198882.7487879116
1981,352462.553896877
1982,227827.5593713191
1983,208292.02289049153
1984,169522.28908308593
1985,220649.48834010787
1986,215830.16259896907
1987,170224.10561442806
1988,175706.27578902498
1989,191783.83066724648
1990,213433.39107475182
1991,230006.8186646805
1992,212303.97211389296
1993,170946.70908978427
1994,234539.70603205956
1995,187170.0302359151
1996,253296.4352807052
1997,309209.95553192723
1998,338884.5589979469
1999,255427.6329919711
2000,317681.58850772807
2001,267687.42657288874
2002,242367.76608321827
2003,265005.4757760657
2004,267095.57674898603
2005,221900.2573433675
2006,229642.22296683595
2007,248502.63604934578
2008,211913.82362516236
2009,189947.8397028678
2010,192517.32850842178
2011,137438.72870066226
2012,174735.22052106625
2013,180371.85830525617
2014,183577.0153990469
2015,197804.4333490474
2016,192081.71764149005
2017,199241.1885608284
2018,126894.24974377142
2019,134483.54404573317
2020,113251.34245032423
2021,108378.06460516326
2022,177286.66590843056
2023,139136.57376922754
2024,248942.7740679863
2025,365457.40569906466
2026,177007.96949754687
2027,149915.87150117764
2028,152918.16267551936
2029,164326.1833874057
2030,275964.5158176664
2031,237580.38767570755
2032,253546.62486806238
2033,266981.1883733438
2034,162255.1693487363
2035,214340.4094490964
2036,190184.07656876097
2037,194336.04242754192
2038,289931.5400617209
2039,206403.0448099036
2040,315025.6857559438
2041,279006.0499189459
2042,203165.98856194055
2043,172483.13580789132
2044,168103.74429108057
2045,214851.56553460748
2046,137625.57604695074
2047,145296.85310109524
2048,137124.04691018217
2049,133550.57641820062
2050,178236.0654956506
2051,109281.89373243059
2052,134277.52312144462
2053,148038.47555315652
2054,81747.81199650261
2055,157192.4672312298
2056,141582.86799328442
2057,122205.56051287454
2058,219233.95220669702
2059,134041.13945430313
2060,174582.49040852848
2061,173575.53023817472
2062,135246.3144393101
2063,112847.34461780095
2064,141444.34639351018
2065,118236.33771361952
2066,163247.6234627536
2067,118077.95341599795
2068,144644.66735328815
2069,82386.34705706534
2070,110031.89276321653
2071,92258.10006027736
2072,132062.82552208466
2073,142861.7753812468
2074,186940.24051609525
2075,147812.28924275847
2076,119430.9545802179
2077,155093.46740527952
2078,129287.19361311742
2079,134734.543001286
2080,120745.54506835408
2081,123337.26208624852
2082,127722.46629419697
2083,142446.4622874633
2084,115522.42587629882
2085,120498.6572772877
2086,112503.07415104655
2087,122391.18612188488
2088,98588.82287344227
2089,79594.87629226714
2090,130466.94108948848
2091,117422.14167330117
2092,125462.3138866101
2093,115741.91004451022
2094,117983.56332980777
2095,146274.1102178369
2096,77052.32898291116
2097,93506.91669163866
2098,141302.84338098415
2099,56899.08703470523
2100,88425.41624343471
2101,121179.77535014671
2102,128443.87329240907
2103,100889.47391316255
2104,130078.58012368534
2105,122972.95966315351
2106,64268.636700528215
2107,220821.4450607811
2108,116789.35492865132
2109,109843.14980285947
2110,127832.94183092364
2111,151076.94098223312
2112,142769.91783928598
2113,119764.79566263742
2114,114306.1783869906
2115,159161.18002949684
2116,120464.36540651038
2117,148323.09592930175
2118,123643.3979976438
2119,108717.7001604593
2120,118401.95389253694
2121,103593.23972070147
2122,106544.2337568824
2123,86549.82804148144
2124,165790.4881286173
2125,129633.07773054024
2126,143736.2731183899
2127,150116.22983233802
2128,122582.7612893101
2129,94419.91743384425
2130,142405.19863909963
2131,139292.7004789646
2132,121505.91833692769
2133,122532.09253717272
2134,123080.47845502413
2135,95872.31067789084
2136,73719.7492850939
2137,113291.75184507211
2138,137315.98818232102
2139,148641.5902637636
2140,141455.28756332817
2141,139681.646138851
2142,128762.7042109875
2143,142421.95318070782
2144,111870.96150140205
2145,139759.98352123654
2146,157855.20874981425
2147,147631.2996035418
2148,134708.0101493408
2149,138678.45186982225
2150,235015.68517273437
2151,111446.42774507066
2152,163987.59760212264
2153,163222.98211249587
2154,106579.06845678914
2155,132360.63594821218
2156,267856.1286689645
2157,238026.28387159877
2158,235161.5647376446
2159,200450.577535979
2160,171368.88375339934
2161,243786.0140276226
2162,373148.17679818464
2163,353788.16639539145
2164,240900.54791799473
2165,190895.93394818576
2166,149689.6185962768
2167,218298.36715190997
2168,203166.6161632314
2169,193072.26852232125
2170,220136.6877823738
2171,146200.69951766595
2172,137427.70439534175
2173,166652.74081968615
2174,228731.22214382945
2175,293415.32205907826
2176,309486.4527329436
2177,237901.165513482
2178,208856.74153904308
2179,142463.0197156258
2180,226331.01049206563
2181,186858.6659405769
2182,221109.02628389554
2183,190397.74230434414
2184,126854.5572168904
2185,120820.18439237532
2186,147604.01370348682
2187,153091.53831179292
2188,152683.01098013698
2189,240703.21262975747
2190,83120.96459901205
2191,84020.73872711696
2192,91035.37803837884
2193,98840.25745107216
2194,102227.62892099279
2195,110870.831313111
2196,101667.27233308856
2197,118421.27438946857
2198,161292.83104103775
2199,171753.236549169
2200,144141.48814730122
2201,132312.8314100476
2202,207477.03499153326
2203,137877.12832364987
2204,186567.84785402555
2205,116104.90405186842
2206,146093.08579645725
2207,208024.30533473688
2208,251044.1383991738
2209,219978.26672359885
2210,111027.54563093715
2211,114374.38891550894
2212,112797.53699018608
2213,102706.24909535947
2214,132530.50280146796
2215,103855.82030614038
2216,144925.22038503666
2217,75029.40020822501
2218,72854.8905902814
2219,67304.92567871998
2220,70410.17618751267
2221,305623.02123668004
2222,257786.97204492555
2223,312756.65288095945
2224,206732.51835236995
2225,127039.61496726942
2226,184871.02442901675
2227,205737.82557689154
2228,267466.6067585673
2229,243726.85700748744
2230,157698.10926301405
2231,213339.72194832278
2232,178746.34640890022
2233,174848.75520011605
2234,236850.56569373602
2235,220007.3627708581
2236,277196.93472350977
2237,352781.8297726709
2238,201781.72276165755
2239,112657.5781181553
2240,160815.40249571262
2241,151006.25357583782
2242,126303.05329721482
2243,125566.3899718441
2244,99759.93316478493
2245,96447.41020127805
2246,142594.66183750838
2247,104529.90269438791
2248,127536.07276493768
2249,125562.31987919772
2250,134045.17853139163
2251,103461.39831049455
2252,167826.82254524538
2253,152431.40092079403
2254,169755.63106942293
2255,191325.35169959563
2256,183357.7393414277
2257,211176.02326334594
2258,168975.2808917062
2259,176862.24064176355
2260,150808.96298100526
2261,184281.18834294385
2262,204244.01982840145
2263,349440.0715250026
2264,454904.3008474781
2265,169846.92374944937
2266,289848.7736409793
2267,369161.8528086466
2268,395952.71356550534
2269,154726.9009387411
2270,190353.00960662804
2271,220241.02311192517
2272,198826.0940612926
2273,166335.63136441528
2274,179207.0106996693
2275,165677.09940877178
2276,190038.65007054165
2277,180891.86312192207
2278,148966.41115780076
2279,123689.6852291412
2280,122738.13345103624
2281,170458.31875578672
2282,185337.09996922134
2283,100665.54980931303
2284,106009.46065233892
2285,142859.66911367068
2286,125648.6479418753
2287,354891.08956483554
2288,270673.5635581918
2289,406211.0284864062
2290,461524.47463157924
2291,313966.2458189095
2292,426269.7512719561
2293,438066.24467724585
2294,418056.25925282005
2295,456494.6982297561
2296,297669.93417317624
2297,307378.40682745836
2298,329635.7561317928
2299,392688.51798213343
2300,331254.23564796004
2301,274520.84349692473
2302,253155.00719591987
2303,248415.1596246202
2304,245392.5240943796
2305,188973.6112625412
2306,189387.39073357015
2307,190261.40572332393
2308,226889.1185755723
2309,279899.2301114785
2310,210627.25685791427
2311,193399.71565713332
2312,176960.3456501956
2313,175863.2825771298
2314,171974.61507743225
2315,171997.0079569854
2316,185608.68331562297
2317,187403.25547315192
2318,176603.65961148846
2319,178469.17146697146
2320,185393.02277646656
2321,238840.28112994373
2322,171590.1493802569
2323,182311.55212269333
2324,170667.20456585637
2325,217000.14591827267
2326,167027.4015578597
2327,208467.08776922408
2328,225075.66001284146
2329,189311.0143667439
2330,180366.23091498023
2331,375026.94397599506
2332,395749.6982845291
2333,330969.31151937065
2334,249547.03112546832
2335,264953.92274876963
2336,332236.73188724805
2337,203138.77667923828
2338,283230.94437885087
2339,223105.29222067556
2340,402589.04558288376
2341,224805.30247376097
2342,240956.36671185377
2343,229282.10019841016
2344,231716.8835216087
2345,245086.64838493944
2346,213671.92393258496
2347,194934.48533190234
2348,237376.13055097568
2349,178611.11440068675
2350,277075.3023347498
2351,247416.79577491552
2352,253563.20208885116
2353,246586.13018028392
2354,129318.53047899588
2355,143990.71762400505
2356,152152.38414345612
2357,193569.63885235667
2358,193560.42856385408
2359,129046.21620962031
2360,118719.29515995919
2361,145701.5116749573
2362,281211.99346766906
2363,140295.95814325885
2364,152428.14195771568
2365,224907.48295405332
2366,188051.7075209867
2367,223151.0806748526
2368,204222.68421720987
2369,219819.03948239633
2370,164894.6786815966
2371,168062.8340961282
2372,190954.03074643717
2373,269604.64504364156
2374,305655.02688871085
2375,245987.56285741756
2376,270358.0708777562
2377,311454.8604741775
2378,145785.70633345738
2379,194930.6882782947
2380,143893.58601999853
2381,161367.18381772854
2382,197315.8718912019
2383,202959.17035953468
2384,240892.5607296749
2385,159807.09298346192
2386,135788.80894858314
2387,139775.71632880962
2388,94782.00441478005
2389,126178.39518721018
2390,145654.4582976944
2391,138047.59481785906
2392,116075.69475589135
2393,167395.4584973064
2394,143761.49434923782
2395,204895.62947235198
2396,147996.80988122497
2397,220445.55333217737
2398,127629.6738948074
2399,64305.85023812914
2400,61003.16072499938
2401,108913.36768372076
2402,138865.41530298564
2403,134701.17770562082
2404,152114.27403130115
2405,158483.56633612467
2406,141266.98220447093
2407,126745.66577885652
2408,143808.35013108875
2409,124052.58506984712
2410,158999.52230316418
2411,123700.7509217067
2412,152157.1881478314
2413,134116.3241257529
2414,138007.08514785027
2415,128870.72680441273
2416,122317.11780288015
2417,134538.81425254518
2418,127900.03541477196
2419,126098.480198987
2420,127355.82914033838
2421,146804.39597242614
2422,115583.79330418372
2423,115902.17019199171
2424,150834.65930419188
2425,217077.04098600976
2426,132503.37144597532
2427,130488.78521352791
2428,173429.11465668547
2429,120748.05776540811
2430,131724.35293679437
2431,111755.38885070005
2432,142715.70443777926
2433,146814.5277348916
2434,143731.77621607407
2435,145915.48551286676
2436,108198.59729681475
2437,106046.27251934326
2438,130235.22923426231
2439,112185.82746666728
2440,117159.47756860018
2441,95454.67239208004
2442,97165.10373319736
2443,119125.1648331531
2444,127218.68329219645
2445,84275.45716556587
2446,131112.46012698964
2447,187794.8104067049
2448,138187.66228455366
2449,105584.55219775219
2450,141639.48910243262
2451,130329.12977387864
2452,199621.89179340503
2453,95731.40939462814
2454,118703.36015996987
2455,123121.3264070356
2456,134551.53076492762
2457,123555.48377186195
2458,116288.85344511596
2459,111118.37619440735
2460,137779.98464044687
2461,120984.13320998938
2462,136318.67389598256
2463,123488.13709650419
2464,170755.86069963907
2465,132731.76211106463
2466,114847.28378495983
2467,142015.04776967337
2468,80189.60845428609
2469,77936.70905007505
2470,184561.82549014944
2471,204839.9606484003
2472,157436.3364374662
2473,121532.09310291684
2474,86248.73827332
2475,225793.4697424731
2476,117346.67822041702
2477,129169.32304108629
2478,150621.85800250372
2479,103806.20007258223
2480,147521.71183037217
2481,124434.99779982973
2482,127524.47010998789
2483,113335.38773980903
2484,124509.7401439503
2485,128252.38887172929
2486,154770.09609866218
2487,169036.5638945588
2488,155223.96302542402
2489,139917.8394943626
2490,149905.5207412931
2491,91949.19914890084
2492,181838.18697684602
2493,146072.73688641394
2494,158829.63628725815
2495,91850.77536226436
2496,261060.8695320806
2497,151616.8053299369
2498,115399.04551056602
2499,90154.34913819272
2500,131447.86104968897
2501,135908.13072337466
2502,149372.34492131148
2503,99100.65576510559
2504,177018.99440114072
2505,219966.8754612849
2506,253803.4733305429
2507,295048.82676067564
2508,255587.35206957787
2509,219276.3286263277
2510,219813.1251863272
2511,179245.2504640175
2512,203740.42930443035
2513,217000.33876780845
2514,241612.09121837805
2515,149291.6357736576
2516,166252.84572013665
2517,143666.4930820667
2518,155283.37963999872
2519,220349.0799864604
2520,209645.09038508788
2521,187796.01112126996
2522,219003.12257090185
2523,124751.72418096902
2524,137822.99899388122
2525,149590.03544252587
2526,136544.09469204122
2527,117230.57422701709
2528,127786.72596866684
2529,132980.4120129035
2530,113016.65179133601
2531,256574.0755934866
2532,225135.3739584148
2533,194695.97460032883
2534,227980.6912432035
2535,317974.16773618944
2536,235698.41239915765
2537,227160.59887058064
2538,183269.60761750542
2539,190176.88107365306
2540,173234.50694085602
2541,181076.89289601496
2542,168765.1215364851
2543,128094.48753073887
2544,118980.19536114695
2545,135203.10740776447
2546,131856.1414406719
2547,138725.18201031708
2548,152337.67260099007
2549,162035.75294612825
2550,478927.21115167683
2551,139806.62045111792
2552,125917.76435997806
2553,78015.0581613612
2554,110400.60236131589
2555,113761.78401920779
2556,101100.26758767446
2557,111275.35182750771
2558,144695.80813226834
2559,133838.4091861574
2560,138805.89315013387
2561,137159.0432712481
2562,127450.92296142539
2563,147705.12378703046
2564,201636.34876279318
2565,135310.7858848776
2566,161673.9912579789
2567,134556.7319283008
2568,190511.0484583416
2569,204721.5228977755
2570,109908.58713508266
2571,181871.3242198383
2572,154899.6407539286
2573,216404.3696321224
2574,266240.82364813326
2575,125308.71084142526
2576,125899.66102201655
2577,148694.6323571544
2578,88307.53626657958
2579,71535.42666969773
2580,121181.58623144578
2581,123332.79961305199
2582,110710.5538472053
2583,268896.96813504805
2584,169806.0232663578
2585,179084.6257138443
2586,212434.58780949266
2587,194228.89669166107
2588,146262.03961623166
2589,147394.61486143968
2590,217691.043344906
2591,208058.325664841
2592,217840.17556253477
2593,250305.29023219555
2594,183861.78452489295
2595,196659.74954443894
2596,321377.94117838424
2597,185775.56143767538
2598,280043.4246996499
2599,310939.25387118023
2600,129366.3680712964
2601,148300.35093274622
2602,83088.92224247675
2603,94562.67410995369
2604,85140.09585008057
2605,78382.53018116506
2606,150679.52741292363
2607,185589.2859693115
2608,207399.8337392063
2609,168831.49773136474
2610,111616.95798040713
2611,121589.19044232013
2612,153109.08155947842
2613,131496.71583868293
2614,134052.14240234526
2615,152598.3112819805
2616,140872.7455913042
2617,171779.0634026867
2618,190483.7139708369
2619,200842.00245669374
2620,186897.52849530292
2621,177831.7608616611
2622,186254.02909252074
2623,246740.26846378343
2624,321941.6752297283
2625,306247.7219153982
2626,176813.13149900612
2627,168735.82216788444
2628,448844.474017127
2629,474242.27665177896
2630,330504.7255830534
2631,454175.1229298678
2632,435090.64118869626
2633,309819.817594477
2634,409653.2995663938
2635,158279.86580205013
2636,185746.1647000614
2637,172909.56290998016
2638,260937.54330763014
2639,188272.80103589915
2640,150725.55771791126
2641,104856.47903674224
2642,186738.6500571508
2643,96393.27009820894
2644,128070.67473915627
2645,100328.62430867171
2646,92394.2441762552
2647,98190.37861152261
2648,146452.09874795875
2649,148019.77096929838
2650,142944.7625565557
2651,146698.71669539396
2652,421941.37997133704
2653,251560.73643655493
2654,247583.07810537913
2655,396642.66387320857
2656,310644.37504173623
2657,343244.2342774795
2658,291154.3454941174
2659,294838.36349131353
2660,347896.29273505305
2661,342361.4685621672
2662,349872.329384517
2663,284656.55460396
2664,270452.78437907726
2665,323056.0971303783
2666,288553.0596753453
2667,167462.59978312976
2668,179204.43092863625
2669,175157.68885561224
2670,272646.40517127863
2671,180426.49078544535
2672,188011.05838362646
2673,205105.7953944433
2674,196990.5031704125
2675,164001.18199613233
2676,186027.26048343215
2677,193050.8428009336
2678,260165.51919912637
2679,275419.33991157543
2680,284300.4476649646
2681,403682.5281106018
2682,331208.7383308468
2683,478068.7593762356
2684,316915.23688159074
2685,343563.9913462379
2686,257693.59888143797
2687,320028.3216085264
2688,219678.0198375727
2689,204758.188812089
2690,446721.1537281424
2691,188621.58446742722
2692,133819.95968491246
2693,189870.00065789133
2694,127367.85978965055
2695,190989.73601732147
2696,183166.5805203823
2697,186301.55541376138
2698,193894.33221484168
2699,172239.42258611362
2700,157708.31503722657
2701,154162.2343380596
2702,112486.7621270679
2703,127184.10803373207
2704,137600.66000350178
2705,119203.03649959495
2706,116862.03734452251
2707,129046.99900407041
2708,134059.8230801522
2709,102404.85504627842
2710,124025.0914131181
2711,265093.0688759653
2712,372283.3504210627
2713,168610.98946994328
2714,151372.41847996667
2715,169176.15804083477
2716,145590.95786024828
2717,183210.6344716999
2718,228272.40471293975
2719,154592.64479441306
2720,171523.0614259772
2721,139775.12181250792
2722,161988.9988375422
2723,143707.61638600385
2724,131676.90268878208
2725,136889.54124345747
2726,146357.3908885239
2727,178953.0363383519
2728,170256.17596455693
2729,150009.87980733917
2730,144898.24624673452
2731,123749.85684039004
2732,123181.21421394133
2733,160631.47052118042
